product_id,title,url,price_azn,old_price_azn,discount_percent,discount_azn
1486618,Notbuk ASUS ROG Strix G16 G614PR-RV007 90NR0NJ7-M00080 (2025),https://birmarket.az/product/1486618-notbuk-asus-rog-strix-g16-g614pr-rv007-90nr0nj7-m00080-2025,3899.0,4749.0,-18 %,850.0
1144906,Notbuk Lenovo IP Slim 3 15IRH10 (83K1002URK),https://birmarket.az/product/1144906-notbuk-lenovo-ip-slim-3-15irh10-83k1002urk-83k1002urk,979.0,1349.0,-27 %,370.0
844411,Notbuk Asus Vivobook S15 OLED S5506MA-MA084 (90NB14E1-M006N0),https://birmarket.az/product/844411-notbuk-asus-vivobook-s15-oled-s5506ma-ma084-90nb14e1-m006n0,2200.0,2499.0,-12 %,299.0
1068440,Notbuk HP 14-ep1000ci (A16JYEA),https://birmarket.az/product/1068440-notbuk-hp-14-ep1000ci-a16jyea,1429.0,1643.35,-13 %,214.35
1439217,Notbuk ASUS ExpertBook B9 OLED B9403CVAR-PP2269 90NX05W1-M035F0,https://birmarket.az/product/1439217-notbuk-asus-expertbook-b9-oled-b9403cvar-pp2269-90nx05w1-m035f0,3399.0,4249.0,-20 %,850.0
1226063,Oyun noutbuku Lenovo LOQ 15IRX9,https://birmarket.az/product/1226063-lenovo-loq-15irx9,2199.93,2400.0,-8 %,200.07
1479241,Oyun noutbuku Asus ROG Zephyrus G16 GU605 (90NR0M66-M006N0),https://birmarket.az/product/1479241-asus-rog-zephyrus-gu605cx-xs98-90nr0m66-m006n0,7999.0,8299.0,-4 %,300.0
1543553,Notbuk Asus VivoBook X1504VA-NJ090,https://birmarket.az/product/1543553-notbuk-asus-vivobook-x1504va-nj090-core-i3-ram-8gb-ssd-512gb-15-6-ips-90nb10j1-m037r0,899.0,999.0,-10 %,100.0
1223510,Noutbuk Asus VivoBook 15 F1504VAP-BH72,https://birmarket.az/product/1223510-asus-vivobook-15-f1504vap-bh72,1599.93,2099.0,-24 %,499.07
1054737,"Notbuk HP ProBook 440 14"" G11 (A22ZLEA)",https://birmarket.az/product/1054737-notbuk-hp-probook-440-14-g11-a22zlea,1549.0,1699.0,-9 %,150.0
1496899,Oyun notbuku Acer Predator Helios Neo 16S AI PHN16S-71-98RF,https://birmarket.az/product/1496899-acer-predator-helios-neo-16s-ai-phn16s-71-98rf,4599.0,,,
1370366,Noutbuk Asus TUF A16 FA608PP-RV062,https://birmarket.az/product/1370366-asus-tuf-a16-fx608jmr-rv037,3099.0,3199.0,-3 %,100.0
1489306,Notbuk ASUS V16 V3607VH-RP020 90NB16L1-M003C0,https://birmarket.az/product/1489306-notbuk-asus-v16-v3607vh-rp020-90nb16l1-m003c0,1944.0,,,
1055005,Oyun notbuku MSI Thin 15 B13VE-1451US (B13VE-1451US),https://birmarket.az/product/1055005-oyun-noutbuk-msi-thin-15-b13ve-1451us-b13ve-1451us,1750.0,2000.0,-13 %,250.0
1301085,Notbuk ASUS TUF Gaming A14 FA401UH-RG017 90NR0KQ1-M000X0 (2025),https://birmarket.az/product/1301085-notbuk-asus-tuf-gaming-a14-fa401uh-rg017-90nr0kq1-m000x0-2025,2479.0,2999.0,-17 %,520.0
1141560,Notbuk Lenovo IdeaPad Slim 5 16IRH10R (83J1004TRK),https://birmarket.az/product/1141560-notbuk-lenovo-ideapad-slim-5-16irh10r-83j1004trk,1849.0,2099.0,-12 %,250.0
1542140,Oyun Notbuku MSI Thin 15 B13VE-3023US (9S7-16R831-3023),https://birmarket.az/product/1542140-oyun-notbuku-msi-thin-15-b13ve-3023us-9s7-16r831-3023,1799.0,2149.0,-16 %,350.0
960236,Notbuk HP Victus 15-fb2063dx Gaming Laptop (9Z7L4UA),https://birmarket.az/product/960236-notbuk-hp-victus-15-fb2063dx-gaming-laptop-9z7l4ua,1499.0,1799.0,-17 %,300.0
988771,Notbuk HP 240R G9 (9C0B5EA),https://birmarket.az/product/988771-notbuk-hp-240r-g9-9c0b5ea,1249.0,1499.0,-17 %,250.0
1433604,Notbuk Dell 15 DC15250 (79N4M),https://birmarket.az/product/1433604-dell-inspiron-15250-79n4m,799.0,960.0,-17 %,161.0
1350835,Oyun notbuku Asus Tuf Gaming A16 FA608PP-RV062 (90NR0MD1-M00430),https://birmarket.az/product/1350835-oyun-notbuk-asus-tuf-a16-fx608jmr-rv037-90nr0md1-m00430,3099.0,,,
1365114,Notbuk Asus VivoBook S E1504FA-BQ090 (90NB16F2-M009C0),https://birmarket.az/product/1365114-notbuk-asus-vivobook-s-e1504fa-bq090-90nb16f2-m009c0,1279.0,1470.85,-13 %,191.85
825181,"Notbuk Apple MacBook Air 13.6"" M3 2024 8GB/512GB Midnight",https://birmarket.az/product/825181-notbuk-apple-macbook-air-13-m3-8c-cpu-10c-gpu-8gb-512gb-midnight-mrxw3ru-a,3162.22,,,
870322,"Notbuk Apple MacBook Air 13.6"" M3 2024 8GB/256GB Silver",https://birmarket.az/product/870322-notbuk-apple-macbook-air-13-inch-apple-m3-8gb-256gb-silver-mrxq3hn-a,1947.13,2428.39,-20 %,481.26
1285275,Notbuk ASUS TUF Gaming A18 FA808UP-S8060 90NR0NL1-M00390 (2025),https://birmarket.az/product/1285275-notbuk-asus-tuf-gaming-a18-fa808up-s8060-90nr0nl1-m00390-2025,3025.0,3499.0,-14 %,474.0
534656,Notbuk HP 250 G10 (725H0EA),https://birmarket.az/product/534656-noutbuk-hp-250g10-725h0ea,1566.83,2159.9,-27 %,593.07
1371000,Notebook HP ProBook 450 G10 Silver (9X1Q4ES) - hədiyyə siçan Logitech,https://birmarket.az/product/1371000-notebook-hp-probook-450-g10-silver-9x1q4es-logitech-mouse-hediyye,1599.9,1899.0,-16 %,299.1
1350370,Oyun notbuku LOQ 15AHP10 (83JG000VRK),https://birmarket.az/product/1350370-oyun-notbuk-loq-15ahp10-83jg000vrk,2149.0,2929.0,-27 %,780.0
1057073,Notbuk HP ProBook 460 16 inch G11 (9G1P7ET),https://birmarket.az/product/1057073-notbuk-hp-probook-460-16-inch-g11-notebook-pc-9g1p7et,1847.94,2340.0,-21 %,492.06
552091,Notbuk Asus Vivobook Pro 16 Pro K6602VU-MX126 (90NB1151-M00650),https://birmarket.az/product/552091-noutbuk-asus-vivobook-pro-16-pro-k6602vu-mx126-90nb1151-m00650,2803.39,3299.9,-15 %,496.51
1668260,Oyun notbuk Asus TUF Gaming F16 FX608JM-RV058 (90NR0MI1-M003D0),https://birmarket.az/product/1668260-asus-tuf-gaming-f16-fx608jm-rv058-90nr0mi1-m003d0,2549.0,2699.0,-6 %,150.0
1020034,Notbuk MSI Katana 15 B13VEK-1675US (9S7-158571-1675),https://birmarket.az/product/1020034-notbuk-msi-katana-15-b13vek-1675us-katana15131675,2780.0,2930.0,-5 %,150.0
1616157,Noutbuk Dell 15 (DC15255-A117BLK-PUS),https://birmarket.az/product/1616157-dell-15-dc15255-a117blk-pus,1299.0,1499.0,-13 %,200.0
1641453,Noutbuk Lenovo Legion 5 15AKP10 83F1CTO1WW,https://birmarket.az/product/1641453-lenovo-legion-5-15akp10-83f1cto1ww,3499.0,3999.0,-13 %,500.0
515331,"Notbuk Apple MacBook Air 15.3"" M2 2023 8GB/256GB Midnight (MQKW3RU/A)",https://birmarket.az/product/515331-noutbuk-apple-macbook-air-15-m2-2023-8gb-256gb-mqkw3ru-a-midnight,3113.71,,,
1301052,Notbuk ASUS TUF Gaming F16 FX607VJ-RL006 90NR0MZ6-M00060,https://birmarket.az/product/1301052-notbuk-asus-tuf-gaming-f16-fx607vj-rl006-90nr0mz6-m00060,1544.0,,,
897475,Notbuk HP ProBook 450 G10 (85B73EA),https://birmarket.az/product/897475-notbuk-hp-probook-450-g10-85b73ea,1579.0,1999.0,-21 %,420.0
253625,Notbuk HP Pavilion 15-eg0086ur (398K0EA),https://birmarket.az/product/253625-noutbuk-hp-pavilion-15-eg0086ur-398k0ea,1599.0,2150.0,-26 %,551.0
1708098,Notbuk ASUS TUF Gaming A16 FA608UM-RV053 90NR0KV1-M005H0,https://birmarket.az/product/1708098-notbuk-asus-tuf-gaming-a16-fa608um-rv053-90nr0kv1-m005h0,2749.0,2999.0,-8 %,250.0
1026364,Notbuk HP 15-FD0131WM (9C9A2UA),https://birmarket.az/product/1026364-notbuk-hp-15-fd0131wm,799.0,900.0,-11 %,101.0
1144633,"Notbuk Apple MacBook Air 13.6"" M4 2025 (10C CPU/10C GPU), 24 GB/512 GB Midnight (MC6C4)",https://birmarket.az/product/1144633-notbuk-apple-macbook-air-13-6-m4-2025-10c-cpu-10c-gpu-24-gb-512-gb-midnight-mc6c4,2790.0,3199.0,-13 %,409.0
870321,"Notbuk Apple MacBook Air 13.6"" M3 2024 8GB/256GB Starlight",https://birmarket.az/product/870321-notbuk-apple-macbook-air-13-inch-apple-m3-8gb-256gb-starlight-mrxt3hn-a,1943.48,2484.23,-22 %,540.75
1365372,Notbuk Asus Zenbook UX8406CA-PZ255X (90NB14X1-M00EB0),https://birmarket.az/product/1365372-notbuk-noutbuk-asus-zenbook-ux8406ca-pz255x-90nb14x1-m00eb0,4259.0,4499.0,-5 %,240.0
1236449,Notbuk ASUS ROG Strix G16 G614FH-RV024 90NR0L07-M000X0 (2025),https://birmarket.az/product/1236449-notbuk-asus-rog-strix-g16-g614fh-rv024-90nr0l07-m000x0-2025,3099.0,3999.0,-23 %,900.0
756911,"Notbuk Apple MacBook Pro 16.2"" M3 Pro 2023 18GB/512GB Space Black",https://birmarket.az/product/756911-notbuk-apple-macbook-pro-16-m3-pro-18gb-512gb-space-black-mrw13ll-a,5243.87,6032.27,-13 %,788.4
1363970,Oyun notbuku Asus ROG Strix G16 G615JMR-S5119 (90NR0LB1-M005E0),https://birmarket.az/product/1363970-oyun-notbuk-asus-rog-strix-g16-g615jmr-s5119-90nr0lb1-m005e0,3199.0,3499.0,-9 %,300.0
1351222,Notbuk HP ProBook 4 G1i 14 AI AD2M0ET,https://birmarket.az/product/1351222-notbuk-hp-probook-4-g1i-14-ai-ad2m0et,1479.0,1600.0,-8 %,121.0
760070,Notbuk HP Envy x360 15-fe0004ci (81K29EA),https://birmarket.az/product/760070-notbuk-hp-envy-x360-laptop-15-fe0004ci-81k29ea,2349.9,3019.9,-22 %,670.0
376424,Notbuk Asus TUF Gaming F15 FX506HC-HN011 (90NR0724-M01890),https://birmarket.az/product/376424-noutbuk-asus-tuf-gaming-f15-fx506hc-hn011-90nr0724-m01890,2199.0,2499.0,-12 %,300.0
870803,Notbuk Acer Aspire A515-58P-59H7 (NX.KHJEM.006),https://birmarket.az/product/870803-notbuk-acer-aspire-a515-58p-59h7-nx-khjem-006,1124.0,1399.0,-20 %,275.0
1211352,Notbuk HP Laptop 15-fd0458nia (B02XHEA),https://birmarket.az/product/1211352-notbuk-hp-laptop-15-fd0458nia-b02xhea,1176.0,1470.0,-20 %,294.0
1782013,Notbuk Asus TUF F16 FX608JPR-WH74 (90NR0NG1-M00620),https://birmarket.az/product/1782013-asus-tuf-f16-fx608jpr-wh74-90nr0ng1-m00620,3099.0,3499.0,-11 %,400.0
1121819,Notbuk MSI Thin 15 B13VE-3008XAZ (9S7-16R831-3008),https://birmarket.az/product/1121819-notbuk-msi-thin-15-b13ve-3008xaz-9s7-16r831-3008,1949.0,2500.0,-22 %,551.0
1685067,Notbuk ASUS TUF A16 FA608UM-RV053,https://birmarket.az/product/1685067-asus-tuf-a16-fa608um-rv053,2699.0,3000.0,-10 %,301.0
1365318,Noutbuk Lenovo V15 G4 IRU 83A1004SUE,https://birmarket.az/product/1365318-lenovo-v15-g4-iru-83a1004sue-noutbuk,843.78,970.0,-13 %,126.22
534653,Notbuk HP 250 G10 (725G7EA),https://birmarket.az/product/534653-noutbuk-hp-250g10-725g7ea,1409.9,1809.9,-22 %,400.0
682751,Notbuk Apple MacBook Air 13 M2 16GB/256GB Space Gray (ZKZ15S000MP),https://birmarket.az/product/682751-notbuk-apple-macbook-air-13-m2-16gb-256gb-space-gray-zkz15s000mp,1719.0,2399.0,-28 %,680.0
1770341,Notbuk Dell Pro 16 Laptop PC16255,https://birmarket.az/product/1770341-dell-pro-16-laptop-pc16255,1399.0,1599.0,-13 %,200.0
1057434,Notbuk HP 255 15.6 inch G10 (AK9N8AT),https://birmarket.az/product/1057434-notbuk-hp-255-15-6-inch-g10-notebook-pc-ak9n8at,1034.08,1599.0,-35 %,564.92
51873,"Notbuk Apple MacBook Air 13.3"" M1 2020 8GB/256GB Gold",https://birmarket.az/product/51873-noutbuk-apple-macbook-air-13-3-apple-m1-chip-8gb-memory-256gb-ssd-gold,2999.0,,,
1504022,Notbuk Lenovo LOQ 15IRX9 - (83DV00NBRK),https://birmarket.az/product/1504022-notbook-lenovo-loq-15irx9-83dv00nbrk,2199.0,3000.0,-27 %,801.0
1803460,"Notbuk Lenovo ThinkPad T14s Gen 6 Intel Core Ultra 7, 32 GB RAM, 1 TB SSD, 14"" IPS WUXGA, Copilot+ PC, Qara - 21QX001DRT",https://birmarket.az/product/1803460-notbuk-lenovo-thinkpad-t14s-gen-6-intel-core-ultra-7-32-gb-ram-1-tb-ssd-14-ips-wuxga-copilot-pc-qara-21qx001drt,4350.0,4979.0,-13 %,629.0
1316829,Notbuk Apple MacBook Air 15 M4 Starlight MW1K3RU/A,https://birmarket.az/product/1316829-notbuk-apple-macbook-air-15-m4-starlight-mw1k3ru-a,2791.46,3999.0,-30 %,1207.54
1479051,Notbuk ASUS TUF Gaming A18 FA808UM-S8050 90NR0NN1-M00310,https://birmarket.az/product/1479051-notbuk-asus-tuf-gaming-a18-fa808um-s8050-90nr0nn1-m00310,2699.0,2799.0,-4 %,100.0
844412,Notbuk Asus Vivobook S15 OLED S5506MA-MA083 (90NB14E2-M00840),https://birmarket.az/product/844412-notbuk-asus-vivobook-s15-oled-s5506ma-ma083-90nb14e2-m00840,1879.0,2009.0,-6 %,130.0
1352793,Notbuk HP EliteBook 6 G1i (A37N7ET),https://birmarket.az/product/1352793-notbuk-hp-elitebook-6-g1i-a37n7et,2049.0,2365.13,-13 %,316.13
1321857,Notbuk Apple MacBook Pro 14 M4 gümüşü MCX14RU/A,https://birmarket.az/product/1321857-notbuk-apple-macbook-pro-14-m4-silver-mcx14ru-a,3799.99,4899.0,-22 %,1099.01
1405951,Notbuk HP Omnibook 14-fp0013dx B5UJ3UA-2,https://birmarket.az/product/1405951-notbuk-hp-omnibook-14-fp0013dx-b5uj3ua-2,1239.99,1400.0,-11 %,160.01
1372035,Notebook Asus Vivobook X1702ZA-AU155 90NB0WZ1-M00640 - Hədiyyə Logitech Mouse,https://birmarket.az/product/1372035-notebook-asus-vivobook-x1702za-au155-90nb0wz1-m00640-hediyye-logitech-mouse,999.9,1399.0,-29 %,399.1
1309791,"Notbuk Apple MacBook Pro 16.2"" M4 Pro (14C CPU/20C GPU), 24 GB, 512 GB, Space Black (MX2X3RU/A)",https://birmarket.az/product/1309791-apple-macbook-pro-16-m4-pro-space-black-mx2x3ru-a,4679.0,6299.0,-26 %,1620.0
1236409,Notbuk ASUS ROG Strix G18 G815JMR-S9092 90NR0LE1-M004U0 (2025),https://birmarket.az/product/1236409-notbuk-asus-rog-strix-g18-g815jmr-s9092-90nr0le1-m004u0-2025,4049.0,5000.0,-19 %,951.0
1418498,Noutbuk Asus TUF Gaming A14 FA401UU-RG074 90NR0JD1-M004E0,https://birmarket.az/product/1418498-asus-tuf-gaming-a14-fa401uu-rg074-90nr0jd1-m004e0,2298.0,2599.0,-12 %,301.0
1235894,Notbuk ASUS ROG Strix G16 G614FR-RV008 90NR0NK7-M000B0 (2025),https://birmarket.az/product/1235894-notbuk-asus-rog-strix-g16-g614fr-rv008-90nr0nk7-m000b0-2025,4399.0,5499.0,-20 %,1100.0
1496887,Oyun notbuku MSI Katana 15 HX B14WGK-293US (9S7-1587C1-473),https://birmarket.az/product/1496887-msi-katana-15-hx-b14wgk-293us,3249.0,3699.0,-12 %,450.0
1351103,Notbuk HP OmniBook 5 Flip 14-FP0026CI (BY9H5EA),https://birmarket.az/product/1351103-notbuk-hp-omnibook-5-flip-14-fp0026ci-by9h5ea,1449.0,1666.35,-13 %,217.35
1297057,Noutbuk Apple MacBook Air 13.6 M4 2025 Silver + Siçan Apple Wireless Magic Mouse 2 White,https://birmarket.az/product/1297057-noutbuk-apple-macbook-air-13-6-m4-2025-10c-cpu-8c-gpu-16-gb-256-gb-silver-mysh-apple-wireless-magic-mouse-2-white,2499.0,,,
1026610,"Notbuk Apple MacBook Air 13.6"" M3 2024 16GB/256GB Starlight (MC8J4LL/A)",https://birmarket.az/product/1026610-notbuk-apple-macbook-air-13-6-m3-2024-16gb-256gb-starlight-mc8j4ll-a,2248.98,2618.1,-14 %,369.12
431682,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/256GB Space Gray (MLXW3LL/A)",https://birmarket.az/product/431682-noutbuk-apple-macbook-air-13-6-m2-2022-8-256gb-space-grey-mlxw3b-a,1999.0,2799.0,-29 %,800.0
876573,Noutbuk Asus X1504VA-NJ451 (90NB10J1-M00NM0),https://birmarket.az/product/876573-noutbuk-asus-x1504va-nj451-90nb10j1-m00nm0,899.98,1200.0,-25 %,300.02
1619846,Notbuk Asus Zenbook UX3407QA-QD409W (90NB1501-M00RM0),https://birmarket.az/product/1619846-notbuk-asus-zenbook-ux3407qa-qd409w-90nb1501-m00rm0,2149.0,2478.25,-13 %,329.25
1863271,Notbuk ASUS TUF Gaming F16 FX608JHR-RV035 90NR0NA1-M003C0,https://birmarket.az/product/1863271-notbuk-asus-tuf-gaming-f16-fx608jhr-rv035-90nr0na1-m003c0,2579.0,2799.0,-8 %,220.0
939332,Notbuk Apple Macbook Air 13.6 M3 2024 8GB/256GB Space Gray,https://birmarket.az/product/939332-notbuk-apple-macbook-air-13-6-m3-8gb-256gb-space-gray-mrxn3ll-a,2298.0,2499.33,-8 %,201.33
1595033,Oyun notbuk Lenovo Legion 5 15AHP10 (83M0007RRK),https://birmarket.az/product/1595033-oyun-notbuk-lenovo-legion-5-15ahp10-83m0007rrk,2599.0,3124.0,-17 %,525.0
1068788,Notbuk HP 15-fd0178ci (B0QR9EA),https://birmarket.az/product/1068788-notbuk-hp-15-fd0178ci-b0qr9ea,1699.0,1850.0,-8 %,151.0
1034212,Notbuk HP ProBook 440 14-inch G10 (A38G6ET),https://birmarket.az/product/1034212-notbuk-hp-probook-440-14-inch-g10-a38g6et,1799.0,2121.87,-15 %,322.87
1439636,Oyun notbuk MSI Thin GF63 12VE-066US,https://birmarket.az/product/1439636-notbuk-msi-thin-gf63-12ve-066us-i7-12650h-16gb-ddr4-512gb-ssd-15-6-fhd-ips-144hz-geforce-rtx-4050-6gb-thin-gf63-12ve-066us,4328.69,7544.72,-43 %,3216.03
1279050,Notbuk HP Victus Gaming 15-fa2013dx (B95WHUA),https://birmarket.az/product/1279050-notbuk-hp-victus-gaming-15-fa2013dx-b95whua,1529.0,1899.0,-19 %,370.0
1034155,Notbuk HP Pavilion Laptop 16-af0016ci (A9MY3EA),https://birmarket.az/product/1034155-notbuk-hp-pavilion-laptop-16-af0016ci-a9my3ea,1880.0,2199.0,-15 %,319.0
1610977,Notbuk LENOVO ThinkBook 16 G8 IAL 21SK007VRT (2025),https://birmarket.az/product/1610977-notbuk-lenovo-thinkbook-16-g8-ial-21sk007vrt-2025,1699.0,2124.0,-20 %,425.0
1365310,Notbuk HP OmniBook 5 NGAI 16-ag1011ci (C0EE9EA),https://birmarket.az/product/1365310-notbuk-hp-omnibook-5-ngai-16-ag1011ci-c0ee9ea,1969.0,3299.0,-40 %,1330.0
768806,Notbuk HP 250 G10 (8D451ES),https://birmarket.az/product/768806-notbuk-hp-250-g10-8d451es,1499.0,1799.0,-17 %,300.0
1220657,Notbuk ASUS Vivobook 15 X1504VA-BQ312 90NB10J1-M01HX0,https://birmarket.az/product/1220657-notbuk-asus-vivobook-15-x1504va-bq312-90nb10j1-m01hx0,978.96,1259.9,-22 %,280.94
1594999,Oyun notbuk Asus V16 V3607VM-RP059 (90NB16K1-M004Z0),https://birmarket.az/product/1594999-oyun-notbuk-asus-v16-v3607vm-rp059-90nb16k1-m004z0,2449.0,3121.0,-22 %,672.0
1034415,Oyun notbuku HP Victus 16-r1011ci (A1YJ4EA),https://birmarket.az/product/1034415-oyun-notbuku-hp-victus-16-r1011ci-a1yj4ea,3199.0,4002.0,-20 %,803.0
1470676,Notbuk ASUS Vivobook S16 3607HA-SH097 (90NB16F1-M00920),https://birmarket.az/product/1470676-notbuk-asus-vivobook-s16-3607ha-sh097-90nb16f1-m00920,1599.0,1838.85,-13 %,239.85
1464812,Notbuk HP OmniBook 5 LaptopAI 16-af1001c (BM0Q2EA),https://birmarket.az/product/1464812-notbuk-hp-omnibook-5-laptopai-16-af1001c-bm0q2ea,1569.0,1804.35,-13 %,235.35
1653234,Noutbuk Lenovo IdeaPad Slim 3 15IRU8 (82X700BVPS),https://birmarket.az/product/1653234-lenovo-ideapad-slim-3-15iru8-82x700bvps,829.99,900.0,-8 %,70.01
1809474,Notbuk Lenovo ThinkPad T16 Gen 4 U5 225U - 21QE0063FW,https://birmarket.az/product/1809474-laptop-lenovo-thinkpad-t16-gen-4-u5-225u-16gb-512gb-ssd-21qe0063fw,2900.0,,,
1617470,Noutbuk Acer Nitro NL16-71G (NH.DAAER.001),https://birmarket.az/product/1617470-notbuk-acer-nitro-nl16-71g-nh-daaer-001-intel-core-i5-13420h-16gb-512gb-rtx-3050-16-freedos-nh-daaer-001,1619.0,2099.0,-23 %,480.0
1708114,Notbuk MSI Thin 15 B13UC-3424XAZ 9S7-16R831-3424,https://birmarket.az/product/1708114-notbuk-msi-thin-15-b13uc-3424xaz-9s7-16r831-3424,1579.0,1999.0,-21 %,420.0
1272169,Notbuk Asus Zenbook UX3407QA-QD428W (90NB1502-M00TB0),https://birmarket.az/product/1272169-notbuk-asus-zenbook-ux3407qa-qd428w-90nb1502-m00tb0,1999.0,2398.01,-17 %,399.01
1497129,Oyun notbuku ASUS TUF Gaming A16 FA608PM-RV062,https://birmarket.az/product/1497129-asus-tuf-gaming-a16-fa608pm-rv062,2949.0,,,
1747308,Notbuk Acer Nitro V15 i9-13900H RTX5050,https://birmarket.az/product/1747308-acer-nitro-v15-i9-13900h-rtx5050,3129.0,,,
1212802,Notbuk ASUS ROG Zephyrus G16 OLED GU605CP-QR040 90NR0MM2-M001S0 (2025),https://birmarket.az/product/1212802-notbuk-asus-rog-zephyrus-g16-oled-gu605cp-qr040-90nr0mm2-m001s0-2025,5199.0,6061.0,-14 %,862.0
767175,Notbuk Lenovo IdeaPad Slim 3 15IRU8 (82X70097PS),https://birmarket.az/product/767175-notbuk-lenovo-ideapad-slim-3-15iru8-82x70097ps,1819.99,2100.0,-13 %,280.01
1338587,Noutbuk HP ProBook 440 G10 (B39QGAT),https://birmarket.az/product/1338587-laptop-hp-probook-440-g10-b39qgat,1119.0,1286.85,-13 %,167.85
1497163,Oyun notbuku ASUS ROG Strix G18 G814PM-S9048,https://birmarket.az/product/1497163-asus-rog-strix-g18-g814pm-s9048,3648.0,4299.0,-15 %,651.0
1002528,Notbuk HP Victus 16-S1023DX (A1SV3UA),https://birmarket.az/product/1002528-notbuk-hp-victus-16-s1023dx-a1sv3ua,2299.0,2399.0,-4 %,100.0
1212802,Notbuk ASUS ROG Zephyrus G16 OLED GU605CP-QR040 90NR0MM2-M001S0 (2025),https://birmarket.az/product/1212802-notbuk-asus-rog-zephyrus-g16-oled-gu605cp-qr040-90nr0mm2-m001s0-2025,5199.0,6061.0,-14 %,862.0
1594999,Oyun notbuk Asus V16 V3607VM-RP059 (90NB16K1-M004Z0),https://birmarket.az/product/1594999-oyun-notbuk-asus-v16-v3607vm-rp059-90nb16k1-m004z0,2449.0,3121.0,-22 %,672.0
1628480,Noutbuk Dell Pro 15 Essential PV15250 Core i7 (210-BTJP),https://birmarket.az/product/1628480-dell-pro-15-essential-pv15250-core-i7-210-btjp,1499.0,1599.0,-6 %,100.0
896418,Notbuk Acer 715 CB715-1W-35ZK (NX.HB3AA.007),https://birmarket.az/product/896418-notbuk-acer-715-cb715-1w-35zk-nx-hb3aa-007,884.94,1100.0,-20 %,215.06
1619682,Notbuk Asus VivoBook S14 S3407CA-LY013 (90NB16J2-M006R0),https://birmarket.az/product/1619682-notbuk-asus-vivobook-s14-s3407ca-ly013-90nb16j2-m006r0,1499.0,1723.85,-13 %,224.85
1034415,Oyun notbuku HP Victus 16-r1011ci (A1YJ4EA),https://birmarket.az/product/1034415-oyun-notbuku-hp-victus-16-r1011ci-a1yj4ea,3199.0,4002.0,-20 %,803.0
1470676,Notbuk ASUS Vivobook S16 3607HA-SH097 (90NB16F1-M00920),https://birmarket.az/product/1470676-notbuk-asus-vivobook-s16-3607ha-sh097-90nb16f1-m00920,1599.0,1838.85,-13 %,239.85
1464812,Notbuk HP OmniBook 5 LaptopAI 16-af1001c (BM0Q2EA),https://birmarket.az/product/1464812-notbuk-hp-omnibook-5-laptopai-16-af1001c-bm0q2ea,1569.0,1804.35,-13 %,235.35
1809474,Notbuk Lenovo ThinkPad T16 Gen 4 U5 225U - 21QE0063FW,https://birmarket.az/product/1809474-laptop-lenovo-thinkpad-t16-gen-4-u5-225u-16gb-512gb-ssd-21qe0063fw,2900.0,,,
1935264,Oyun notbuk Lenovo Legion Pro 5 16IRX10 (83NN001KRK),https://birmarket.az/product/1935264-oyun-notbuk-lenovo-legion-pro-5-16irx10-83nn001krk,3979.0,4999.0,-20 %,1020.0
718317,Notbuk Lenovo IdeaPad Slim 3 15IRU8 (82X7004BPS),https://birmarket.az/product/718317-notbuk-lenovo-ideapad-slim-3-15iru8-82x7004bps,839.99,1350.0,-38 %,510.01
870327,"Notbuk Apple MacBook Air 15.3"" M3 2024 8GB/256GB Silver",https://birmarket.az/product/870327-notbuk-apple-macbook-air-15-inch-apple-m3-8gb-256gb-silver-mryp3d-a,2808.0,2999.0,-6 %,191.0
614416,Notbuk Acer Aspire 3 A315-59 Slim (NX.K6SER.002),https://birmarket.az/product/614416-notbuk-acer-aspire-3-a315-59-slim-nx-k6ser-002,924.79,1089.0,-15 %,164.21
1592767,Notbuk Lenovo IdeaPad 5 2-in-1 14IRH9 83KX006VRK,https://birmarket.az/product/1592767-notbuk-lenovo-ideapad-5-2-in-1-14irh9-83kx006vrk,1599.0,2100.0,-24 %,501.0
1392842,Notbuk Lenovo IdeaPad 5 2-in-1 14IRU9 (83DT009LRK),https://birmarket.az/product/1392842-noutbuk-lenovo-ideapad-5-2-in-1-14iru9-oled-14-wuxga-i5-u5-120u-16gb-ssd-1tb-touch-pen-83dt009lrk-83dt009lrk,1599.0,2099.0,-24 %,500.0
1771273,"Notbuk üçün Lenovo Intel Core i5-1315, 16GB RAM, 512GB SSD - Intel Core i5-1315",https://birmarket.az/product/1771273-notbuk-uchun-lenovo-intel-core-i5-1315-16gb-ram-512gb-ssd-intel-core-i5-1315,1988.99,3977.98,-50 %,1988.99
1352759,Notbuk HP EliteBook 6 G1i 14 AI (A37PLET),https://birmarket.az/product/1352759-notbuk-hp-elitebook-6-g1i-14-ai-a37plet,1949.0,2256.75,-14 %,307.75
1517911,Notbuk Lenovo ThinkBook 16 G8 IRL (21SH009GRT),https://birmarket.az/product/1517911-notbuk-lenovo-thinkbook-16-g8-irl-21sh009grt,1549.0,1999.0,-23 %,450.0
1223395,Noutbuk Acer Aspire A15-51M-56A1,https://birmarket.az/product/1223395-acer-aspire-a15-51m-56a1,1349.93,1600.0,-16 %,250.07
1389816,Notbuk Asus ExpertBook B5 B5605CCA-PL0073 (90NX08F1-M002T0),https://birmarket.az/product/1389816-notbuk-asus-expertbook-b5-b5605cca-pl0073-90nx08f1-m002t0,1899.0,2379.0,-20 %,480.0
